date,starttime,endtime,session_id,block_focus,keystroke_intervals_mean,burstiness,scroll_rate,idle_time_percent,microEMA,sleep_hours_prev_night,action,reward
2025-12-21,19:25,22:16,20251221_afternoon_b5940bd2,0.9104040886764554,242.52028026882283,0.810426619580005,14.0,13.644831515405317,0.770673619400208,6.0,afternoon,0.8502204345887778
2025-12-22,18:50,20:18,20251222_afternoon_8f0fbf11,0.7785733620376426,205.7909072307445,0.0456487455023837,50.0,80.7189318791188,0.1653022861379612,5.0,afternoon,0.7013161295776845
2025-12-23,19:05,21:01,20251223_evening_48322fac,0.5876357458593041,186.9970482965362,0.1400240975533176,12.0,86.13196258150909,0.8542607889973357,6.0,evening,0.4788027629619828
2025-12-24,18:05,19:06,20251224_afternoon_2fad670e,0.928145724450895,254.91021717064604,0.7155502270101337,82.0,6.954333855980419,0.8237201014241228,8.0,afternoon,0.9170429260656017
2025-12-25,18:23,20:44,20251225_afternoon_74aa95e5,0.7282567688047923,239.15708354228687,0.9715326909010508,48.0,51.272639426177605,0.4065567838081042,6.0,afternoon,0.6561703296964836
2025-12-26,19:38,21:53,20251226_afternoon_8ce63189,0.5928710537628639,169.26894641698354,0.3313470071030507,69.0,43.83849800307613,0.9031907788344292,5.0,afternoon,0.43924910790909466
2025-12-27,18:38,21:35,20251227_afternoon_093fd194,0.4426895767353595,177.2998544526521,0.4820410581120825,55.0,99.62622865248768,0.6038509825402779,9.0,afternoon,0.5531585525628094
2025-12-28,06:07,07:51,20251228_morning_ddd68edc,0.7068828937607424,204.62087822816707,0.1960977127383929,75.0,22.917195121416214,0.5766140071297178,4.0,morning,0.6760422309750631
2025-12-29,10:25,11:58,20251229_evening_95c90e4c,0.5801853831564889,158.61671327933408,0.6107800710757683,50.0,54.68759658760446,0.5587659446243977,7.0,evening,0.4465939926623235
2025-12-30,10:48,13:20,20251230_evening_3f19ff00,0.41414745477236625,170.14964494270964,0.2806832155159743,36.0,67.06755253823256,0.3711695160195314,6.0,evening,0.44584627758916945
2025-12-31,09:48,11:22,20251231_morning_fad13850,0.7455323251495396,212.9176536837131,0.2069925784384267,16.0,70.08676358614319,0.7856431035291273,5.0,morning,0.7635536495523226
2026-01-01,07:18,09:31,20260101_morning_a59c4396,0.5340627442720065,196.8281286516368,0.5165726284459791,57.0,20.40246657385787,0.252798444015773,7.0,morning,0.5913012259831223
2025-12-19,07:33,08:17,20251219_evening_63a0fb44,0.626770496950742,216.2401596338022,0.0055057991604208,86.0,65.39940923398012,0.938894960041275,7.0,evening,0.7773238619577933
2025-12-20,08:13,10:57,20251220_afternoon_e997dd2b,0.4947274223689807,186.7447049968889,0.0076640326492253,89.0,81.83695664813374,0.8939852050469608,8.0,afternoon,0.5747970996939427
2025-12-21,10:45,13:30,20251221_afternoon_1ee716fd,0.8377623970281547,270.11970218869084,0.8119568711215209,28.0,8.675830247330186,0.8253662789443751,7.0,afternoon,0.8696462598199084
2025-12-22,13:06,14:13,20251222_evening_da07a333,0.559650635613266,156.86978245174618,0.0367213625008211,32.0,91.15212933253164,0.7294637698316637,9.0,evening,0.537758964193936
2025-12-23,15:48,16:28,20251223_afternoon_fcf355bf,0.654553070059914,232.240382564227,0.1080257541306913,59.0,2.950405514520593,0.5732231944495915,5.0,afternoon,0.794295034957863
2025-12-24,13:18,14:39,20251224_morning_a92ad62b,0.6079595771521621,242.7669119623533,0.3388606493387516,90.0,35.59710324883943,0.3376493019992346,5.0,morning,0.732633291207383
2025-12-25,15:55,17:12,20251225_afternoon_74f0d4aa,0.7056966108735397,213.89021225627232,0.8025856795798129,88.0,1.5813196232962068,0.9885216479954468,6.0,afternoon,0.7716020265638931
2025-12-26,16:12,17:39,20251226_afternoon_eba540ef,0.47131986338559184,164.220329848573,0.5720486433693008,54.0,7.714516853958186,0.0252373458482642,6.0,afternoon,0.4778537400769382
2025-12-27,13:08,14:09,20251227_afternoon_be43f863,0.4634017173098066,188.83494676045265,0.5126677259564164,9.0,91.1168285180079,0.2526460306212866,6.0,afternoon,0.4120456395983011
2025-12-28,16:13,16:52,20251228_evening_d2de7ba2,0.7370355584105748,202.91220128460336,0.2934888232081216,46.0,35.48608307461478,0.5200740611111504,9.0,evening,0.7032248268209136
2025-12-29,16:51,19:06,20251229_morning_5291fda6,0.8510754662342742,276.82157144000087,0.7695595947064341,22.0,8.975683846112581,0.848047262827435,7.0,morning,0.8845548217516127
2025-12-30,16:32,17:23,20251230_afternoon_e68ef6ad,0.731974729529507,213.73801563947055,0.3970150412371916,84.0,21.53443813825526,0.5889330749455641,7.0,afternoon,0.6529454868854819
2025-12-31,16:25,17:32,20251231_evening_cf10bc7d,0.6806107711417947,197.94019200071847,0.0870927667957714,20.0,59.70957701867198,0.7516761720229193,8.0,evening,0.7759435000931271
2026-01-01,12:34,15:18,20260101_afternoon_74f166b8,0.7008396557141999,187.1284546034892,0.6170665161178013,12.0,59.48032146777896,0.6234778305192964,9.0,afternoon,0.7161008435035185
2025-12-19,16:18,16:54,20251219_morning_87851643,0.24819187688705674,141.41288605893513,0.1138383934766014,32.0,37.22003918252192,0.600281460528037,6.0,morning,0.29017653565733936
2025-12-20,14:29,16:41,20251220_afternoon_ef119f4a,0.564582016163144,170.92396355539333,0.3452231428016921,23.0,33.30348718053984,0.0535144629130432,4.0,afternoon,0.5272656137320636
2025-12-21,15:16,16:12,20251221_morning_6d0a799a,0.6688467790046508,224.94267695549343,0.5074119387178089,10.0,88.49643081805878,0.3765302877892983,8.0,morning,0.706403962755121
2025-12-22,15:22,17:00,20251222_afternoon_1f0e9514,0.784461650083563,203.58154384549528,0.8742225246851758,16.0,38.328423964220136,0.232055739701156,4.0,afternoon,0.6699592878458148
2025-12-23,18:59,20:56,20251223_morning_9dc75aa3,0.8473420109293455,293.34526842107755,0.8482000935377916,67.0,10.484361072493307,0.8861921577156732,7.0,morning,0.9354000479465616
2025-12-24,20:15,21:27,20251224_afternoon_303b7ad4,0.8016769548793298,280.90772409656165,0.8039673516827044,46.0,11.71129201821191,0.7701803553426101,8.0,afternoon,0.8884753624662188
2025-12-25,21:09,23:16,20251225_morning_80fbb967,0.4914072542376957,196.08075601011447,0.9928168389990704,24.0,78.67695033571273,0.1995053149296084,8.0,morning,0.5289298870806851
2025-12-26,18:27,20:58,20251226_afternoon_f696a457,0.451130591104064,153.80378276043032,0.1314891198979816,93.0,39.74481568990916,0.2939491010168975,5.0,afternoon,0.461594870934219
2025-12-27,21:41,00:10,20251227_afternoon_7e0eda54,0.421383422039007,199.5652453839403,0.2747315255195195,72.0,51.36110465443245,0.2370847085173401,7.0,afternoon,0.4688809545655923
2025-12-28,21:40,23:50,20251228_evening_1b58a696,0.7984365300043674,180.1854517664025,0.3945760755976464,20.0,25.335717005966146,0.9485029432181948,7.0,evening,0.7123341996866102
2025-12-29,20:37,21:50,20251229_evening_fb52afb6,0.4421277029580299,185.7046909177306,0.4218281785388313,83.0,98.76595923412518,0.9446657321710952,9.0,evening,0.5454350443834254
2025-12-30,19:44,20:30,20251230_morning_0fff6bab,0.9269040199099425,239.5628604371415,0.8794102697908146,82.0,8.101248239610168,0.7533933076581388,8.0,morning,0.9672981249303727
2025-12-31,19:34,21:40,20251231_afternoon_940bb994,0.92881087981241,284.7628202742427,0.814779768113354,82.0,12.912046469284252,0.8627361585707791,7.0,afternoon,0.9592933327543345
2026-01-01,09:21,11:38,20260101_morning_753a7b09,0.467930014966266,194.24186362173205,0.7140326444668564,11.0,42.74956503567592,0.7858126454683731,8.0,morning,0.5583485042000392
2025-12-19,09:17,12:08,20251219_evening_4dee27a2,0.7802440776230453,218.27860136859107,0.6079052140907037,36.0,20.62174050841399,0.5899478828018088,9.0,evening,0.7757764844600284
2025-12-20,07:21,09:47,20251220_morning_cafcb49d,0.2201011384053278,116.00276414180156,0.3093727178627821,41.0,79.97187639648612,0.0064352114967957,9.0,morning,0.279267484785118
2025-12-21,09:51,10:48,20251221_morning_fa24d30f,0.7158373187969264,191.65539341876047,0.8237903842212947,16.0,33.36067890290432,0.772516286079404,5.0,morning,0.7459086889348633
2025-12-22,09:31,11:46,20251222_evening_29d48201,0.4730022206765882,172.8434300714626,0.9550605114849888,47.0,86.5193347397811,0.7024883415884688,8.0,evening,0.5810632118871821
2025-12-23,06:39,07:57,20251223_afternoon_09e3e07f,0.6898670578787311,207.83655529221144,0.8211982825502265,27.0,91.5257184917823,0.615253653282414,7.0,afternoon,0.7910954702081056
2025-12-24,06:49,07:19,20251224_morning_c55c2929,0.7553046837499939,217.42322096505518,0.0015651051914729,40.0,85.9823835391276,0.7604243116824717,7.0,morning,0.6993659459529525
2025-12-25,08:38,10:01,20251225_evening_5dc853b7,0.9462685386052347,251.77664292215553,0.8328150121864443,98.0,7.439400370966435,0.7697651172383857,8.0,evening,0.9864757710820129
2025-12-26,08:04,09:25,20251226_afternoon_484a3d8f,0.4004345618162471,152.82173966161855,0.0511353814421007,46.0,78.73733450051056,0.7040832713213391,8.0,afternoon,0.5847569626964703
2025-12-27,06:52,08:06,20251227_evening_de863d4a,0.7203491797562129,245.32355662670597,0.2576072203337218,17.0,41.13394664991439,0.9351720867264932,8.0,evening,0.7055961894256987
2025-12-28,07:58,10:29,20251228_morning_85357c99,0.660217190439143,227.5265420845051,0.0595247003477716,77.0,87.37229201822251,0.3758050158460863,6.0,morning,0.708902769510064
2025-12-19,22:51,23:53,20251219_night_6290c3ed,0.868923954631771,293.7526399394011,0.785513263036198,31.46049393459588,8.457252247056239,0.7872731626074172,3.9502466887699015,night,0.9266225437196066
2025-12-20,22:16,23:03,20251220_night_2ea5b9e4,0.8518568553353236,283.4277922703996,0.8026911504387508,26.058050388708853,8.882716655866258,0.7825678990902286,3.810717629732041,night,0.9823959849643893
2025-12-21,22:23,23:29,20251221_night_392815a2,0.5662487421623346,188.2276212955606,0.8078993360820342,28.93261824202571,81.07543352275607,0.3573921199992207,3.2557170789100915,night,0.4772801929468184
2025-12-22,00:41,01:55,20251222_night_d099e8fc,0.3130859065325348,108.27526065486491,0.8533899023282069,20.86634032662808,66.95407937811089,0.2148560277612384,3.3619412226273875,night,0.20460849045535512
2025-12-23,00:52,01:25,20251223_night_25b23299,0.2221876763842012,146.54939384413132,0.8508656055383972,24.487883235300583,93.8239595621178,0.1542835448230441,5.815051138314539,night,0.2911703373503316
2025-12-24,01:20,02:08,20251224_night_1c8362ee,0.40351167394177345,160.94213514149496,0.920463986982055,23.10361390853723,89.00177063808786,0.366328932328543,3.169990924202736,night,0.4671882540893535
2025-12-25,22:59,23:33,20251225_night_53f4de87,0.7367013165468099,220.13140386840655,0.9103497164450836,44.68526958466093,78.28780810091338,0.3081804741700812,3.428010404136556,night,0.6576967238793234
2025-12-26,01:03,01:59,20251226_night_15c0017a,0.8819315660229733,259.75780806365736,0.8256724643617256,46.201139536254125,7.7870826878767785,0.7852495640125308,5.680765626645892,night,0.8977917808582778
2025-12-27,00:32,01:29,20251227_night_8ad01369,0.8443133206250332,295.5977740821411,0.7145175031455754,48.28477769311824,5.249081583674742,0.8343117076746888,3.1754289542163314,night,0.9358053825240789
2025-12-28,01:08,01:43,20251228_night_9d4e90bd,0.5213468726340874,167.51993123324354,0.7748157841878306,48.04632484563926,67.23952966168218,0.1400453027402879,5.785298694386978,night,0.4784005084936507
2025-12-29,23:08,01:08,20251229_night_9dba842b,0.2484943368772098,102.39865523883728,0.8664289875830165,34.544294360139865,89.56662647811866,0.3259390413570472,3.7075956972780855,night,0.14891435067106515
2025-12-30,01:32,03:08,20251230_night_65e63dce,0.36704481377435894,102.29293124546813,0.7384178989255261,32.56372826308068,82.4261558832932,0.1342494905899798,5.879336043882745,night,0.1886875250682684
2025-12-31,22:33,00:09,20251231_night_fb255e79,0.43545864051269206,182.10224239022986,0.840746369883742,41.446274378682574,70.23492190892289,0.232001157140652,5.888940503741734,night,0.591684870991942
2026-01-01,00:16,00:59,20260101_night_5d129330,0.7305295084502763,191.98108542826773,0.8468752821235167,27.22883660955368,77.50365645565256,0.2879843485708426,3.6355417310984186,night,0.7940121210747492
2025-12-19,01:33,02:35,20251219_night_df60efe8,0.9199282525324765,228.65282630314027,0.7781482765563846,35.088429408186826,14.062912312103887,0.7619142421133491,4.779125353328989,night,0.9372068799591048
2025-12-20,23:26,00:36,20251220_night_e10aa89a,0.9456149487057628,261.39292575941204,0.8971467275627895,29.25418502543195,12.53497411050886,0.8763678379768554,5.803896914534259,night,0.9890320341244212
2025-12-21,22:28,22:58,20251221_night_86734df1,0.47644716926003083,159.17746595802473,0.7264664049789058,50.12332035643036,85.23591967127336,0.2371012248444572,5.840935791544286,night,0.5513023705509271
2025-12-22,22:43,23:47,20251222_night_290a3945,0.29880443554448916,105.5175480680362,0.7661920636673843,48.5259218976714,61.19105079170254,0.210548484379702,3.765900565755812,night,0.2584129505343771
2025-12-23,00:32,02:29,20251223_night_5d3a0753,0.29347262954870906,112.01029269419033,0.8640045981714686,37.862707854388994,89.13665898149011,0.3341246590388422,5.176751402325047,night,0.2525259013082456
2025-12-24,01:43,02:31,20251224_night_fbb638d9,0.4757164918157393,156.2158045568099,0.8376862854196941,48.66448094778222,66.98494847138797,0.3768543950948931,5.408288683109568,night,0.45354064359404994
2025-12-25,00:43,02:28,20251225_night_17c2e749,0.7301987714080198,235.78599916120092,0.9294888778843456,46.7369561231984,79.03130091203148,0.2662461657918351,5.861413348925745,night,0.6757458054843568
2025-12-26,22:00,23:43,20251226_night_1175901a,0.8258567055213751,297.76324170831725,0.7996122692933567,23.668072265626336,10.252148412631552,0.810971670495124,4.073415238190959,night,0.898027857705863
2025-12-27,00:14,02:06,20251227_night_c1829c50,0.8674505323182101,250.80017324943412,0.8142089673565434,38.68780323159724,8.638373493747556,0.7712381343160679,3.222287863238977,night,0.9657725278443741
2025-12-28,23:22,01:18,20251228_night_c0c6f1b1,0.4474956405983827,161.45190046353918,0.7877741699382323,36.19577415446899,81.42080379480035,0.1100656492139743,4.703368208317459,night,0.4715463265104074
2025-12-29,22:25,00:01,20251229_night_22ff92f1,0.23647310725738424,146.4526364374612,0.9116200708142144,49.41030667606808,80.06922759562829,0.2021879931302685,3.638570905542252,night,0.24612927097271828
2025-12-30,01:13,02:25,20251230_night_e36e35b9,0.37903793350016657,122.89234897700014,0.9474799812572468,43.80059547731572,61.31551462131608,0.3688690769499722,4.880937715252903,night,0.15668813920114516
2025-12-31,01:46,02:17,20251231_night_64c96f06,0.45880792558913586,181.36003001702048,0.849243270377678,29.000363658624696,68.91321903321533,0.2833564033554994,3.7923745591075217,night,0.5531417846615212
2026-01-01,22:42,23:33,20260101_night_9824045b,0.720842848268325,201.22602059553697,0.7077025261127352,33.69937237243079,82.19646519488244,0.3524034006331406,3.1130136592176223,night,0.6625070445101542
2025-12-19,00:38,02:19,20251219_night_a32377f8,0.8840678762819482,258.72251864770897,0.7641338203336411,51.760693298003446,6.027416522226138,0.8543682584118499,3.5536047163664244,night,0.877796084433868
2025-12-20,23:30,01:05,20251220_night_1452ae76,0.8737414327671662,295.2853397615929,0.7101736767488084,27.040276162853445,13.69389814182582,0.8018699413959307,3.107102573108457,night,0.8672880207988805
2025-12-21,00:25,02:20,20251221_night_28872e38,0.5760142183824593,169.86534783940488,0.8579142983590795,30.910326279142268,66.50833412825068,0.1612537636630319,4.8183372720668345,night,0.4563745498022794
2025-12-22,22:13,23:32,20251222_night_3897bb68,0.2266591073183598,140.45583291510917,0.8404030460798038,24.66673979145144,71.57961902543175,0.209933222498547,5.611553047878658,night,0.19795406394533538
2025-12-23,00:15,00:52,20251223_night_7ece0d72,0.2746786040033775,108.03216190484333,0.7428698464547565,37.74689447904841,83.75790921935805,0.2482285211650771,5.48579820221916,night,0.24741395037003877
2025-12-24,01:21,02:38,20251224_night_810e733c,0.4777935566517124,162.84376292384093,0.7035565803302439,34.33039911817302,70.77639656130157,0.3627010566489127,4.132315597600792,night,0.5015879609820998
2025-12-25,23:18,01:01,20251225_night_5c8ff856,0.7797086621234949,236.66678770634462,0.8508284504869982,23.66267217220255,94.6382009015426,0.3433765152925845,4.115610018663524,night,0.7002877505162527
2025-12-26,22:06,22:42,20251226_night_9e75395a,0.8860015434804123,287.79355539166056,0.8327259559787206,30.01579704071116,9.189486767238265,0.8869566820450534,3.044720495294114,night,0.9486476326066948
2025-12-27,00:21,01:36,20251227_night_75bc3cb2,0.9223629241244438,267.44130565806853,0.7182943224433497,37.168529604132246,8.736403244152685,0.7914319456254204,4.186491791893031,night,0.9089279964369334
2025-12-28,23:21,00:07,20251228_night_bcfb295b,0.4742555130321676,167.50732297586012,0.7212415250183659,42.231436497271616,80.53731054301076,0.2836318670667222,5.796511025066296,night,0.4513100585393236
2025-12-29,00:00,01:20,20251229_night_dc2a855e,0.31398018352665225,118.73706259567156,0.924773863849218,57.1342399968121,89.78251467536303,0.2706208453578684,4.213763171244567,night,0.2243606221903663
2025-12-30,22:54,00:24,20251230_night_1189e5c3,0.3817817404662133,108.89450366391469,0.8910161542217725,51.13023530015468,85.06585747377989,0.3330299015348373,3.014931619464947,night,0.12342585414816012
2025-12-31,22:03,23:46,20251231_night_02f13c3f,0.5796081359472587,177.52760790245915,0.8895310496296782,43.57123239506902,87.93036095574115,0.2161889609992702,3.8608148365624313,night,0.4194434186347272
2026-01-01,01:23,02:09,20260101_night_d00268f5,0.601391817345506,220.30739891943153,0.8851374738814108,52.87611499558055,94.58849613935053,0.2240325503230087,4.759889080316987,night,0.7304081731014238
2025-12-19,01:26,02:15,20251219_night_03e00f54,0.9357229880148261,234.70550865527406,0.7386927232958548,42.93210027661144,6.511201318809049,0.8174568572087899,3.187606948692957,night,0.8930871325197988
2025-12-20,23:38,00:18,20251220_night_5cc3a450,0.8514136544985625,284.84118064137465,0.7409808471164655,28.31184539837441,11.866317033662165,0.881253135754573,4.362675010858659,night,0.8756833870048429
2025-12-21,00:56,01:47,20251221_night_1362b70e,0.42127505504872836,158.9737903572446,0.7803739839689168,44.21143114783549,83.61708823695663,0.2567245723757444,4.705646887350977,night,0.5129569052793382
2025-12-22,22:18,22:49,20251222_night_2dd7dc26,0.2786419854674462,139.8202935007316,0.7166941113413883,41.398236674317886,67.95273439365153,0.2475203768054263,3.616255342648401,night,0.18432808984775415
2025-12-23,00:18,01:39,20251223_night_44415cfa,0.3479724149932288,113.57706078970354,0.8411106530260363,41.23071412247312,90.84332732648528,0.3641963970240012,5.356841884868352,night,0.18006287019063336
